UNIXTime,Data,Time,Radiation,Temperature,Pressure,Humidity,WindDirection(Degrees),Speed,TimeSunRise,TimeSunSet,datetime
1479310804,11/16/2016 12:00:00 AM,05:40:04,1.23,50,30.44,20,164.68,14.62,06:32:00,17:43:00,2016-11-16 15:40:04
1479311105,11/16/2016 12:00:00 AM,05:45:05,1.22,50,30.44,20,155.03,12.37,06:32:00,17:43:00,2016-11-16 15:45:05
1479311401,11/16/2016 12:00:00 AM,05:50:01,1.23,50,30.44,20,188.9,11.25,06:32:00,17:43:00,2016-11-16 15:50:01
1479311704,11/16/2016 12:00:00 AM,05:55:04,1.22,49,30.44,21,156.37,13.5,06:32:00,17:43:00,2016-11-16 15:55:04
1479312001,11/16/2016 12:00:00 AM,06:00:01,1.22,49,30.44,21,154.58,12.37,06:32:00,17:43:00,2016-11-16 16:00:01
1479312303,11/16/2016 12:00:00 AM,06:05:03,1.18,49,30.44,21,180.07,11.25,06:32:00,17:43:00,2016-11-16 16:05:03
1479312604,11/16/2016 12:00:00 AM,06:10:04,1.23,49,30.44,21,179.69,11.25,06:32:00,17:43:00,2016-11-16 16:10:04
1479312901,11/16/2016 12:00:00 AM,06:15:01,1.2,49,30.45,21,147.03,13.5,06:32:00,17:43:00,2016-11-16 16:15:01
1479313202,11/16/2016 12:00:00 AM,06:20:02,2.03,49,30.45,20,194.46,12.37,06:32:00,17:43:00,2016-11-16 16:20:02
1479313502,11/16/2016 12:00:00 AM,06:25:02,3.66,49,30.45,20,182.42,10.12,06:32:00,17:43:00,2016-11-16 16:25:02
1479313806,11/16/2016 12:00:00 AM,06:30:06,5.77,49,30.45,20,173.78,12.37,06:32:00,17:43:00,2016-11-16 16:30:06
1479314102,11/16/2016 12:00:00 AM,06:35:02,7.87,49,30.45,21,182.51,10.12,06:32:00,17:43:00,2016-11-16 16:35:02
1479314401,11/16/2016 12:00:00 AM,06:40:01,9.93,49,30.46,20,161.88,11.25,06:32:00,17:43:00,2016-11-16 16:40:01
1479314701,11/16/2016 12:00:00 AM,06:45:01,11.86,49,30.46,21,187.21,11.25,06:32:00,17:43:00,2016-11-16 16:45:01
1479315003,11/16/2016 12:00:00 AM,06:50:03,13.53,49,30.46,20,165.75,12.37,06:32:00,17:43:00,2016-11-16 16:50:03
1479315301,11/16/2016 12:00:00 AM,06:55:01,15.07,49,30.46,20,153.2,6.75,06:32:00,17:43:00,2016-11-16 16:55:01
1479315605,11/16/2016 12:00:00 AM,07:00:05,16.37,49,30.46,20,146.95,13.5,06:32:00,17:43:00,2016-11-16 17:00:05
1479315902,11/16/2016 12:00:00 AM,07:05:02,17.52,50,30.46,20,155.7,11.25,06:32:00,17:43:00,2016-11-16 17:05:02
1479316205,11/16/2016 12:00:00 AM,07:10:05,18.52,50,30.46,19,197.82,11.25,06:32:00,17:43:00,2016-11-16 17:10:05
1479316506,11/16/2016 12:00:00 AM,07:15:06,19.39,50,30.47,18,165.68,9.0,06:32:00,17:43:00,2016-11-16 17:15:06
1479316805,11/16/2016 12:00:00 AM,07:20:05,20.16,51,30.47,19,153.19,12.37,06:32:00,17:43:00,2016-11-16 17:20:05
1479317102,11/16/2016 12:00:00 AM,07:25:02,20.84,51,30.47,19,163.47,10.12,06:32:00,17:43:00,2016-11-16 17:25:02
1479317401,11/16/2016 12:00:00 AM,07:30:01,21.46,51,30.47,19,181.51,12.37,06:32:00,17:43:00,2016-11-16 17:30:01
1479317702,11/16/2016 12:00:00 AM,07:35:02,22.07,52,30.47,18,193.99,6.75,06:32:00,17:43:00,2016-11-16 17:35:02
1479318002,11/16/2016 12:00:00 AM,07:40:02,24.09,52,30.47,19,144.11,12.37,06:32:00,17:43:00,2016-11-16 17:40:02
1479318301,11/16/2016 12:00:00 AM,07:45:01,264.36,52,30.47,19,148.06,10.12,06:32:00,17:43:00,2016-11-16 17:45:01
1479318602,11/16/2016 12:00:00 AM,07:50:02,295.33,53,30.47,18,123.7,11.25,06:32:00,17:43:00,2016-11-16 17:50:02
1479318902,11/16/2016 12:00:00 AM,07:55:02,320.4,54,30.47,18,71.08,4.5,06:32:00,17:43:00,2016-11-16 17:55:02
1479319202,11/16/2016 12:00:00 AM,08:00:02,344.83,55,30.47,18,133.71,6.75,06:32:00,17:43:00,2016-11-16 18:00:02
1479319502,11/16/2016 12:00:00 AM,08:05:02,366.01,56,30.47,16,116.23,6.75,06:32:00,17:43:00,2016-11-16 18:05:02
1479319804,11/16/2016 12:00:00 AM,08:10:04,385.54,57,30.47,17,194.81,5.62,06:32:00,17:43:00,2016-11-16 18:10:04
1479320102,11/16/2016 12:00:00 AM,08:15:02,405.39,58,30.47,15,131.43,6.75,06:32:00,17:43:00,2016-11-16 18:15:02
1479320401,11/16/2016 12:00:00 AM,08:20:01,424.2,58,30.47,16,109.76,9.0,06:32:00,17:43:00,2016-11-16 18:20:01
1479320702,11/16/2016 12:00:00 AM,08:25:02,443.73,59,30.47,15,124.25,7.87,06:32:00,17:43:00,2016-11-16 18:25:02
1479321002,11/16/2016 12:00:00 AM,08:30:02,462.5,59,30.47,15,55.67,9.0,06:32:00,17:43:00,2016-11-16 18:30:02
1479321302,11/16/2016 12:00:00 AM,08:35:02,480.79,60,30.47,14,200.95,6.75,06:32:00,17:43:00,2016-11-16 18:35:02
1479321602,11/16/2016 12:00:00 AM,08:40:02,499.1,60,30.48,15,129.7,6.75,06:32:00,17:43:00,2016-11-16 18:40:02
1479321903,11/16/2016 12:00:00 AM,08:45:03,517.13,60,30.48,14,101.25,12.37,06:32:00,17:43:00,2016-11-16 18:45:03
1479322201,11/16/2016 12:00:00 AM,08:50:01,534.59,60,30.48,15,133.02,4.5,06:32:00,17:43:00,2016-11-16 18:50:01
1479322503,11/16/2016 12:00:00 AM,08:55:03,552.01,61,30.48,16,165.58,3.37,06:32:00,17:43:00,2016-11-16 18:55:03
1479322804,11/16/2016 12:00:00 AM,09:00:04,568.44,61,30.48,16,105.33,7.87,06:32:00,17:43:00,2016-11-16 19:00:04
1479323102,11/16/2016 12:00:00 AM,09:05:02,585.71,61,30.48,17,89.21,6.75,06:32:00,17:43:00,2016-11-16 19:05:02
1479323402,11/16/2016 12:00:00 AM,09:10:02,601.78,61,30.48,18,92.46,2.25,06:32:00,17:43:00,2016-11-16 19:10:02
1479323706,11/16/2016 12:00:00 AM,09:15:06,617.84,61,30.48,20,72.45,4.5,06:32:00,17:43:00,2016-11-16 19:15:06
1479324002,11/16/2016 12:00:00 AM,09:20:02,633.14,61,30.49,19,62.52,4.5,06:32:00,17:43:00,2016-11-16 19:20:02
1479324302,11/16/2016 12:00:00 AM,09:25:02,649.27,61,30.49,21,110.41,9.0,06:32:00,17:43:00,2016-11-16 19:25:02
1479324602,11/16/2016 12:00:00 AM,09:30:02,664.09,61,30.49,19,346.44,4.5,06:32:00,17:43:00,2016-11-16 19:30:02
1479324902,11/16/2016 12:00:00 AM,09:35:02,679.03,61,30.49,20,62.28,4.5,06:32:00,17:43:00,2016-11-16 19:35:02
1479325201,11/16/2016 12:00:00 AM,09:40:01,693.27,61,30.49,18,73.76,5.62,06:32:00,17:43:00,2016-11-16 19:40:01
1479325502,11/16/2016 12:00:00 AM,09:45:02,708.03,62,30.49,18,141.24,16.87,06:32:00,17:43:00,2016-11-16 19:45:02
1479325801,11/16/2016 12:00:00 AM,09:50:01,721.58,62,30.49,18,112.4,11.25,06:32:00,17:43:00,2016-11-16 19:50:01
1479326102,11/16/2016 12:00:00 AM,09:55:02,734.37,63,30.49,16,111.42,12.37,06:32:00,17:43:00,2016-11-16 19:55:02
1479326401,11/16/2016 12:00:00 AM,10:00:01,749.0,63,30.48,17,139.75,19.12,06:32:00,17:43:00,2016-11-16 20:00:01
1479326702,11/16/2016 12:00:00 AM,10:05:02,761.36,63,30.49,17,77.92,11.25,06:32:00,17:43:00,2016-11-16 20:05:02
1479327002,11/16/2016 12:00:00 AM,10:10:02,772.89,64,30.49,16,121.13,11.25,06:32:00,17:43:00,2016-11-16 20:10:02
1479327302,11/16/2016 12:00:00 AM,10:15:02,784.81,64,30.49,16,69.83,7.87,06:32:00,17:43:00,2016-11-16 20:15:02
1479327602,11/16/2016 12:00:00 AM,10:20:02,796.12,64,30.49,14,101.2,12.37,06:32:00,17:43:00,2016-11-16 20:20:02
1479327903,11/16/2016 12:00:00 AM,10:25:03,805.81,64,30.49,15,143.7,12.37,06:32:00,17:43:00,2016-11-16 20:25:03
1479328201,11/16/2016 12:00:00 AM,10:30:01,816.26,64,30.48,15,50.15,7.87,06:32:00,17:43:00,2016-11-16 20:30:01
1479328502,11/16/2016 12:00:00 AM,10:35:02,826.03,64,30.48,15,63.25,14.62,06:32:00,17:43:00,2016-11-16 20:35:02
1479328802,11/16/2016 12:00:00 AM,10:40:02,834.83,64,30.48,16,230.31,4.5,06:32:00,17:43:00,2016-11-16 20:40:02
1479329103,11/16/2016 12:00:00 AM,10:45:03,842.55,64,30.48,15,155.78,7.87,06:32:00,17:43:00,2016-11-16 20:45:03
1479329401,11/16/2016 12:00:00 AM,10:50:01,850.27,65,30.48,14,71.58,6.75,06:32:00,17:43:00,2016-11-16 20:50:01
1479329701,11/16/2016 12:00:00 AM,10:55:01,857.46,65,30.48,15,87.43,4.5,06:32:00,17:43:00,2016-11-16 20:55:01
1479330006,11/16/2016 12:00:00 AM,11:00:06,865.13,65,30.48,14,143.16,6.75,06:32:00,17:43:00,2016-11-16 21:00:06
1479330301,11/16/2016 12:00:00 AM,11:05:01,871.72,64,30.48,17,94.36,11.25,06:32:00,17:43:00,2016-11-16 21:05:01
1479330602,11/16/2016 12:00:00 AM,11:10:02,878.28,65,30.47,15,153.4,9.0,06:32:00,17:43:00,2016-11-16 21:10:02
1479330901,11/16/2016 12:00:00 AM,11:15:01,883.17,65,30.48,17,15.84,12.37,06:32:00,17:43:00,2016-11-16 21:15:01
1479331202,11/16/2016 12:00:00 AM,11:20:02,888.22,64,30.47,29,146.51,5.62,06:32:00,17:43:00,2016-11-16 21:20:02
1479331502,11/16/2016 12:00:00 AM,11:25:02,891.58,63,30.47,33,97.54,11.25,06:32:00,17:43:00,2016-11-16 21:25:02
1479331802,11/16/2016 12:00:00 AM,11:30:02,892.93,62,30.47,36,14.93,6.75,06:32:00,17:43:00,2016-11-16 21:30:02
1479332101,11/16/2016 12:00:00 AM,11:35:01,894.37,62,30.47,40,36.6,7.87,06:32:00,17:43:00,2016-11-16 21:35:01
1479332402,11/16/2016 12:00:00 AM,11:40:02,901.75,62,30.47,36,2.45,12.37,06:32:00,17:43:00,2016-11-16 21:40:02
1479332702,11/16/2016 12:00:00 AM,11:45:02,900.92,63,30.47,45,358.24,11.25,06:32:00,17:43:00,2016-11-16 21:45:02
1479333002,11/16/2016 12:00:00 AM,11:50:02,905.3,63,30.46,42,31.44,15.75,06:32:00,17:43:00,2016-11-16 21:50:02
1479333302,11/16/2016 12:00:00 AM,11:55:02,903.33,63,30.46,39,355.05,6.75,06:32:00,17:43:00,2016-11-16 21:55:02
1479333602,11/16/2016 12:00:00 AM,12:00:02,908.24,63,30.46,38,57.64,5.62,06:32:00,17:43:00,2016-11-16 22:00:02
1479333904,11/16/2016 12:00:00 AM,12:05:04,909.61,63,30.46,23,125.54,4.5,06:32:00,17:43:00,2016-11-16 22:05:04
1479334201,11/16/2016 12:00:00 AM,12:10:01,913.29,64,30.46,30,40.36,7.87,06:32:00,17:43:00,2016-11-16 22:10:01
1479334502,11/16/2016 12:00:00 AM,12:15:02,911.08,64,30.45,28,75.48,3.37,06:32:00,17:43:00,2016-11-16 22:15:02
1479334801,11/16/2016 12:00:00 AM,12:20:01,911.87,64,30.45,28,42.0,7.87,06:32:00,17:43:00,2016-11-16 22:20:01
1479335103,11/16/2016 12:00:00 AM,12:25:03,912.34,64,30.45,23,65.06,7.87,06:32:00,17:43:00,2016-11-16 22:25:03
1479335404,11/16/2016 12:00:00 AM,12:30:04,907.84,64,30.45,27,351.26,14.62,06:32:00,17:43:00,2016-11-16 22:30:04
1479335708,11/16/2016 12:00:00 AM,12:35:08,904.44,64,30.45,30,268.2,2.25,06:32:00,17:43:00,2016-11-16 22:35:08
1479336005,11/16/2016 12:00:00 AM,12:40:05,899.99,64,30.44,29,90.72,10.12,06:32:00,17:43:00,2016-11-16 22:40:05
1479336307,11/16/2016 12:00:00 AM,12:45:07,899.17,64,30.44,32,82.64,11.25,06:32:00,17:43:00,2016-11-16 22:45:07
1479336605,11/16/2016 12:00:00 AM,12:50:05,895.05,64,30.44,29,102.7,7.87,06:32:00,17:43:00,2016-11-16 22:50:05
1479336902,11/16/2016 12:00:00 AM,12:55:02,892.67,65,30.44,18,150.83,3.37,06:32:00,17:43:00,2016-11-16 22:55:02
1479337202,11/16/2016 12:00:00 AM,13:00:02,887.92,66,30.44,16,174.04,11.25,06:32:00,17:43:00,2016-11-16 23:00:02
1479337502,11/16/2016 12:00:00 AM,13:05:02,882.81,65,30.43,17,72.71,7.87,06:32:00,17:43:00,2016-11-16 23:05:02
1479337805,11/16/2016 12:00:00 AM,13:10:05,875.69,66,30.43,18,124.59,4.5,06:32:00,17:43:00,2016-11-16 23:10:05
1479338101,11/16/2016 12:00:00 AM,13:15:01,867.81,66,30.43,16,192.14,7.87,06:32:00,17:43:00,2016-11-16 23:15:01
1479338402,11/16/2016 12:00:00 AM,13:20:02,861.19,66,30.42,18,121.76,6.75,06:32:00,17:43:00,2016-11-16 23:20:02
1479338701,11/16/2016 12:00:00 AM,13:25:01,854.83,66,30.42,14,166.86,12.37,06:32:00,17:43:00,2016-11-16 23:25:01
1479339001,11/16/2016 12:00:00 AM,13:30:01,845.54,66,30.42,16,193.87,10.12,06:32:00,17:43:00,2016-11-16 23:30:01
1479339302,11/16/2016 12:00:00 AM,13:35:02,837.22,66,30.42,15,135.14,11.25,06:32:00,17:43:00,2016-11-16 23:35:02
1479339604,11/16/2016 12:00:00 AM,13:40:04,828.01,66,30.42,16,131.5,6.75,06:32:00,17:43:00,2016-11-16 23:40:04
1479339904,11/16/2016 12:00:00 AM,13:45:04,817.9,66,30.42,15,156.09,15.75,06:32:00,17:43:00,2016-11-16 23:45:04
1479340202,11/16/2016 12:00:00 AM,13:50:02,809.93,66,30.42,16,181.13,6.75,06:32:00,17:43:00,2016-11-16 23:50:02
1479340503,11/16/2016 12:00:00 AM,13:55:03,797.89,67,30.41,15,122.45,16.87,06:32:00,17:43:00,2016-11-16 23:55:03
1479340802,11/16/2016 12:00:00 AM,14:00:02,787.87,67,30.42,16,254.52,11.25,06:32:00,17:43:00,2016-11-17 00:00:02
1479341101,11/16/2016 12:00:00 AM,14:05:01,773.21,66,30.41,16,112.19,10.12,06:32:00,17:43:00,2016-11-17 00:05:01
1479341402,11/16/2016 12:00:00 AM,14:10:02,762.64,67,30.41,16,120.75,18.0,06:32:00,17:43:00,2016-11-17 00:10:02
1479341702,11/16/2016 12:00:00 AM,14:15:02,751.57,67,30.41,16,41.16,10.12,06:32:00,17:43:00,2016-11-17 00:15:02
1479342002,11/16/2016 12:00:00 AM,14:20:02,738.77,67,30.41,15,136.76,20.25,06:32:00,17:43:00,2016-11-17 00:20:02
1479342302,11/16/2016 12:00:00 AM,14:25:02,727.13,67,30.41,15,47.32,5.62,06:32:00,17:43:00,2016-11-17 00:25:02
1479342608,11/16/2016 12:00:00 AM,14:30:08,713.03,67,30.41,13,142.4,9.0,06:32:00,17:43:00,2016-11-17 00:30:08
1479342904,11/16/2016 12:00:00 AM,14:35:04,699.15,66,30.41,15,37.74,7.87,06:32:00,17:43:00,2016-11-17 00:35:04
1479343202,11/16/2016 12:00:00 AM,14:40:02,684.66,66,30.41,15,83.12,9.0,06:32:00,17:43:00,2016-11-17 00:40:02
1479343503,11/16/2016 12:00:00 AM,14:45:03,669.05,66,30.41,15,111.6,11.25,06:32:00,17:43:00,2016-11-17 00:45:03
1479343804,11/16/2016 12:00:00 AM,14:50:04,652.1,65,30.41,17,89.88,12.37,06:32:00,17:43:00,2016-11-17 00:50:04
1479344102,11/16/2016 12:00:00 AM,14:55:02,636.96,66,30.41,17,71.83,12.37,06:32:00,17:43:00,2016-11-17 00:55:02
1479344405,11/16/2016 12:00:00 AM,15:00:05,620.89,65,30.41,19,105.57,12.37,06:32:00,17:43:00,2016-11-17 01:00:05
1479344704,11/16/2016 12:00:00 AM,15:05:04,604.55,65,30.41,18,125.22,16.87,06:32:00,17:43:00,2016-11-17 01:05:04
1479345001,11/16/2016 12:00:00 AM,15:10:01,588.26,65,30.41,17,150.16,11.25,06:32:00,17:43:00,2016-11-17 01:10:01
1479345302,11/16/2016 12:00:00 AM,15:15:02,570.44,64,30.41,18,55.95,12.37,06:32:00,17:43:00,2016-11-17 01:15:02
1479345604,11/16/2016 12:00:00 AM,15:20:04,552.52,64,30.41,21,105.33,11.25,06:32:00,17:43:00,2016-11-17 01:20:04
1479345902,11/16/2016 12:00:00 AM,15:25:02,535.73,64,30.41,18,151.76,15.75,06:32:00,17:43:00,2016-11-17 01:25:02
1479346201,11/16/2016 12:00:00 AM,15:30:01,516.77,64,30.41,19,103.11,12.37,06:32:00,17:43:00,2016-11-17 01:30:01
1479346502,11/16/2016 12:00:00 AM,15:35:02,498.85,64,30.41,18,154.57,18.0,06:32:00,17:43:00,2016-11-17 01:35:02
1479346801,11/16/2016 12:00:00 AM,15:40:01,480.01,64,30.41,18,126.95,14.62,06:32:00,17:43:00,2016-11-17 01:40:01
1479347101,11/16/2016 12:00:00 AM,15:45:01,460.6,64,30.41,18,162.31,3.37,06:32:00,17:43:00,2016-11-17 01:45:01
1479347402,11/16/2016 12:00:00 AM,15:50:02,442.04,64,30.41,16,99.55,10.12,06:32:00,17:43:00,2016-11-17 01:50:02
1479347703,11/16/2016 12:00:00 AM,15:55:03,422.37,64,30.41,17,134.12,14.62,06:32:00,17:43:00,2016-11-17 01:55:03
1479348005,11/16/2016 12:00:00 AM,16:00:05,403.49,64,30.41,16,113.2,15.75,06:32:00,17:43:00,2016-11-17 02:00:05
1479348302,11/16/2016 12:00:00 AM,16:05:02,383.21,64,30.41,17,128.75,14.62,06:32:00,17:43:00,2016-11-17 02:05:02
1479348602,11/16/2016 12:00:00 AM,16:10:02,363.48,64,30.42,18,140.93,7.87,06:32:00,17:43:00,2016-11-17 02:10:02
1479348904,11/16/2016 12:00:00 AM,16:15:04,343.47,63,30.41,18,118.22,12.37,06:32:00,17:43:00,2016-11-17 02:15:04
1479349202,11/16/2016 12:00:00 AM,16:20:02,320.33,63,30.41,19,143.41,12.37,06:32:00,17:43:00,2016-11-17 02:20:02
1479349502,11/16/2016 12:00:00 AM,16:25:02,294.41,63,30.41,19,169.6,19.12,06:32:00,17:43:00,2016-11-17 02:25:02
1479349805,11/16/2016 12:00:00 AM,16:30:05,267.22,63,30.41,19,121.32,10.12,06:32:00,17:43:00,2016-11-17 02:30:05
1479350103,11/16/2016 12:00:00 AM,16:35:03,240.49,62,30.41,20,125.48,18.0,06:32:00,17:43:00,2016-11-17 02:35:03
1479350401,11/16/2016 12:00:00 AM,16:40:01,212.42,62,30.41,19,155.97,12.37,06:32:00,17:43:00,2016-11-17 02:40:01
1479350702,11/16/2016 12:00:00 AM,16:45:02,184.88,62,30.41,18,146.29,16.87,06:32:00,17:43:00,2016-11-17 02:45:02
1479351001,11/16/2016 12:00:00 AM,16:50:01,158.34,62,30.41,18,109.59,11.25,06:32:00,17:43:00,2016-11-17 02:50:01
1479351302,11/16/2016 12:00:00 AM,16:55:02,132.17,61,30.41,20,136.34,15.75,06:32:00,17:43:00,2016-11-17 02:55:02
1479351604,11/16/2016 12:00:00 AM,17:00:04,107.5,61,30.42,21,117.52,13.5,06:32:00,17:43:00,2016-11-17 03:00:04
1479351902,11/16/2016 12:00:00 AM,17:05:02,85.46,61,30.41,21,181.45,9.0,06:32:00,17:43:00,2016-11-17 03:05:02
1479352205,11/16/2016 12:00:00 AM,17:10:05,64.77,60,30.41,21,137.39,6.75,06:32:00,17:43:00,2016-11-17 03:10:05
1479352505,11/16/2016 12:00:00 AM,17:15:05,45.77,59,30.42,21,147.12,14.62,06:32:00,17:43:00,2016-11-17 03:15:05
1479352803,11/16/2016 12:00:00 AM,17:20:03,31.75,59,30.42,21,145.96,10.12,06:32:00,17:43:00,2016-11-17 03:20:03
1479353104,11/16/2016 12:00:00 AM,17:25:04,24.68,58,30.41,20,170.65,13.5,06:32:00,17:43:00,2016-11-17 03:25:04
1479353405,11/16/2016 12:00:00 AM,17:30:05,11.62,58,30.41,21,155.36,10.12,06:32:00,17:43:00,2016-11-17 03:30:05
1479353702,11/16/2016 12:00:00 AM,17:35:02,9.5,57,30.41,21,140.44,12.37,06:32:00,17:43:00,2016-11-17 03:35:02
1479354004,11/16/2016 12:00:00 AM,17:40:04,7.34,57,30.41,21,177.31,11.25,06:32:00,17:43:00,2016-11-17 03:40:04
1479354302,11/16/2016 12:00:00 AM,17:45:02,5.29,56,30.42,21,192.71,7.87,06:32:00,17:43:00,2016-11-17 03:45:02
1479354602,11/16/2016 12:00:00 AM,17:50:02,3.3,56,30.41,21,147.79,27.0,06:32:00,17:43:00,2016-11-17 03:50:02
1479354902,11/16/2016 12:00:00 AM,17:55:02,1.87,56,30.42,21,119.01,22.5,06:32:00,17:43:00,2016-11-17 03:55:02
1479355207,11/16/2016 12:00:00 AM,18:00:07,1.25,56,30.42,22,161.33,10.12,06:32:00,17:43:00,2016-11-17 04:00:07
1479355504,11/16/2016 12:00:00 AM,18:05:04,1.22,55,30.42,21,187.52,19.12,06:32:00,17:43:00,2016-11-17 04:05:04
1479355804,11/16/2016 12:00:00 AM,18:10:04,1.23,55,30.42,22,188.47,11.25,06:32:00,17:43:00,2016-11-17 04:10:04
1479356104,11/16/2016 12:00:00 AM,18:15:04,1.22,55,30.42,22,137.23,19.12,06:32:00,17:43:00,2016-11-17 04:15:04
1479356404,11/16/2016 12:00:00 AM,18:20:04,1.24,55,30.42,22,135.79,16.87,06:32:00,17:43:00,2016-11-17 04:20:04
1479356702,11/16/2016 12:00:00 AM,18:25:02,1.23,55,30.43,21,157.83,16.87,06:32:00,17:43:00,2016-11-17 04:25:02
1479357004,11/16/2016 12:00:00 AM,18:30:04,1.25,55,30.43,22,181.54,14.62,06:32:00,17:43:00,2016-11-17 04:30:04
1479357302,11/16/2016 12:00:00 AM,18:35:02,1.24,55,30.43,23,182.73,10.12,06:32:00,17:43:00,2016-11-17 04:35:02
1479357602,11/16/2016 12:00:00 AM,18:40:02,1.23,55,30.43,23,170.62,5.62,06:32:00,17:43:00,2016-11-17 04:40:02
1479357902,11/16/2016 12:00:00 AM,18:45:02,1.25,54,30.43,23,145.11,9.0,06:32:00,17:43:00,2016-11-17 04:45:02
1479358201,11/16/2016 12:00:00 AM,18:50:01,1.27,54,30.43,23,125.38,15.75,06:32:00,17:43:00,2016-11-17 04:50:01
1479358502,11/16/2016 12:00:00 AM,18:55:02,1.24,54,30.43,23,162.36,10.12,06:32:00,17:43:00,2016-11-17 04:55:02
1479358805,11/16/2016 12:00:00 AM,19:00:05,1.26,54,30.44,25,121.58,3.37,06:32:00,17:43:00,2016-11-17 05:00:05
1479359102,11/16/2016 12:00:00 AM,19:05:02,1.25,53,30.44,57,108.44,10.12,06:32:00,17:43:00,2016-11-17 05:05:02
1479359402,11/16/2016 12:00:00 AM,19:10:02,1.18,50,30.43,68,69.8,11.25,06:32:00,17:43:00,2016-11-17 05:10:02
1479359702,11/16/2016 12:00:00 AM,19:15:02,1.23,49,30.44,78,90.31,5.62,06:32:00,17:43:00,2016-11-17 05:15:02
1479360001,11/16/2016 12:00:00 AM,19:20:01,1.21,48,30.44,84,327.81,5.62,06:32:00,17:43:00,2016-11-17 05:20:01
1479360303,11/16/2016 12:00:00 AM,19:25:03,1.18,47,30.44,84,96.01,6.75,06:32:00,17:43:00,2016-11-17 05:25:03
1479360602,11/16/2016 12:00:00 AM,19:30:02,1.19,48,30.44,66,121.37,5.62,06:32:00,17:43:00,2016-11-17 05:30:02
1479360901,11/16/2016 12:00:00 AM,19:35:01,1.23,48,30.44,78,111.9,5.62,06:32:00,17:43:00,2016-11-17 05:35:01
1479361202,11/16/2016 12:00:00 AM,19:40:02,1.2,48,30.44,80,359.2,5.62,06:32:00,17:43:00,2016-11-17 05:40:02
1479361502,11/16/2016 12:00:00 AM,19:45:02,1.2,47,30.44,83,121.37,7.87,06:32:00,17:43:00,2016-11-17 05:45:02
1479361802,11/16/2016 12:00:00 AM,19:50:02,1.23,47,30.44,81,52.13,6.75,06:32:00,17:43:00,2016-11-17 05:50:02
1479362104,11/16/2016 12:00:00 AM,19:55:04,1.18,47,30.44,87,98.36,7.87,06:32:00,17:43:00,2016-11-17 05:55:04
1479362401,11/16/2016 12:00:00 AM,20:00:01,1.23,46,30.44,90,152.39,7.87,06:32:00,17:43:00,2016-11-17 06:00:01
1479362704,11/16/2016 12:00:00 AM,20:05:04,1.23,46,30.44,92,202.01,5.62,06:32:00,17:43:00,2016-11-17 06:05:04
1479363003,11/16/2016 12:00:00 AM,20:10:03,1.2,46,30.44,94,74.42,11.25,06:32:00,17:43:00,2016-11-17 06:10:03
1479363302,11/16/2016 12:00:00 AM,20:15:02,1.17,46,30.45,95,61.44,5.62,06:32:00,17:43:00,2016-11-17 06:15:02
1479363602,11/16/2016 12:00:00 AM,20:20:02,1.23,46,30.44,95,156.88,13.5,06:32:00,17:43:00,2016-11-17 06:20:02
1479363901,11/16/2016 12:00:00 AM,20:25:01,1.21,46,30.44,93,150.93,7.87,06:32:00,17:43:00,2016-11-17 06:25:01
1479364204,11/16/2016 12:00:00 AM,20:30:04,1.23,46,30.44,94,126.47,9.0,06:32:00,17:43:00,2016-11-17 06:30:04
1479364502,11/16/2016 12:00:00 AM,20:35:02,1.17,46,30.45,95,103.16,5.62,06:32:00,17:43:00,2016-11-17 06:35:02
1479364802,11/16/2016 12:00:00 AM,20:40:02,1.21,46,30.45,94,81.58,7.87,06:32:00,17:43:00,2016-11-17 06:40:02
1479365102,11/16/2016 12:00:00 AM,20:45:02,1.2,46,30.44,88,147.68,10.12,06:32:00,17:43:00,2016-11-17 06:45:02
1479365404,11/16/2016 12:00:00 AM,20:50:04,1.22,46,30.44,77,125.3,4.5,06:32:00,17:43:00,2016-11-17 06:50:04
1479365702,11/16/2016 12:00:00 AM,20:55:02,1.2,46,30.44,90,67.43,9.0,06:32:00,17:43:00,2016-11-17 06:55:02
1479366004,11/16/2016 12:00:00 AM,21:00:04,1.2,47,30.44,91,177.93,6.75,06:32:00,17:43:00,2016-11-17 07:00:04
1479366302,11/16/2016 12:00:00 AM,21:05:02,1.22,46,30.45,94,104.52,7.87,06:32:00,17:43:00,2016-11-17 07:05:02
1479366603,11/16/2016 12:00:00 AM,21:10:03,1.22,45,30.45,95,85.59,12.37,06:32:00,17:43:00,2016-11-17 07:10:03
1479366902,11/16/2016 12:00:00 AM,21:15:02,1.24,45,30.45,96,100.23,2.25,06:32:00,17:43:00,2016-11-17 07:15:02
1479367201,11/16/2016 12:00:00 AM,21:20:01,1.2,45,30.44,97,95.44,10.12,06:32:00,17:43:00,2016-11-17 07:20:01
1479367504,11/16/2016 12:00:00 AM,21:25:04,1.21,44,30.44,97,0.72,5.62,06:32:00,17:43:00,2016-11-17 07:25:04
1479367802,11/16/2016 12:00:00 AM,21:30:02,1.19,44,30.44,96,116.64,9.0,06:32:00,17:43:00,2016-11-17 07:30:02
1479368103,11/16/2016 12:00:00 AM,21:35:03,1.2,45,30.44,96,45.22,1.12,06:32:00,17:43:00,2016-11-17 07:35:03
1479368401,11/16/2016 12:00:00 AM,21:40:01,1.21,45,30.44,95,222.07,3.37,06:32:00,17:43:00,2016-11-17 07:40:01
