UNIXTime,Data,Time,Temperature,Pressure,Humidity,WindDirection_Degrees,Speed,TimeSunRise,TimeSunSet
1474700421,9/23/2016 12:00:00 AM,21:00:21,54,30.49,101,129.12,1.12,06:12:00,18:18:00
1474694422,9/23/2016 12:00:00 AM,19:20:22,54,30.46,101,68.53,4.5,06:12:00,18:18:00
1474694124,9/23/2016 12:00:00 AM,19:15:24,54,30.46,101,51.65,3.37,06:12:00,18:18:00
1474693819,9/23/2016 12:00:00 AM,19:10:19,54,30.46,101,90.97,2.25,06:12:00,18:18:00
1474693521,9/23/2016 12:00:00 AM,19:05:21,55,30.46,101,95.63,2.25,06:12:00,18:18:00
1474693222,9/23/2016 12:00:00 AM,19:00:22,55,30.46,101,68.93,4.5,06:12:00,18:18:00
1474692923,9/23/2016 12:00:00 AM,18:55:23,55,30.46,101,99.54,3.37,06:12:00,18:18:00
1474694723,9/23/2016 12:00:00 AM,19:25:23,54,30.47,101,68.36,2.25,06:12:00,18:18:00
1474692621,9/23/2016 12:00:00 AM,18:50:21,55,30.45,101,100.2,3.37,06:12:00,18:18:00
1474692024,9/23/2016 12:00:00 AM,18:40:24,55,30.45,101,47.56,2.25,06:12:00,18:18:00
1474691724,9/23/2016 12:00:00 AM,18:35:24,55,30.45,100,89.07,2.25,06:12:00,18:18:00
1474691422,9/23/2016 12:00:00 AM,18:30:22,55,30.45,100,90.43,3.37,06:12:00,18:18:00
1474691119,9/23/2016 12:00:00 AM,18:25:19,55,30.45,100,53.96,4.5,06:12:00,18:18:00
1474690822,9/23/2016 12:00:00 AM,18:20:22,55,30.45,100,57.09,2.25,06:12:00,18:18:00
1474690521,9/23/2016 12:00:00 AM,18:15:21,55,30.45,100,90.83,4.5,06:12:00,18:18:00
1474692319,9/23/2016 12:00:00 AM,18:45:19,55,30.45,101,63.16,2.25,06:12:00,18:18:00
1474695021,9/23/2016 12:00:00 AM,19:30:21,54,30.47,101,69.29,5.62,06:12:00,18:18:00
1474695323,9/23/2016 12:00:00 AM,19:35:23,54,30.47,101,81.62,3.37,06:12:00,18:18:00
1474695624,9/23/2016 12:00:00 AM,19:40:24,54,30.47,101,90.61,3.37,06:12:00,18:18:00
1474700118,9/23/2016 12:00:00 AM,20:55:18,54,30.49,101,129.16,2.25,06:12:00,18:18:00
1474699824,9/23/2016 12:00:00 AM,20:50:24,54,30.49,101,128.02,1.12,06:12:00,18:18:00
1474699523,9/23/2016 12:00:00 AM,20:45:23,54,30.48,101,134.3,0.0,06:12:00,18:18:00
1474699222,9/23/2016 12:00:00 AM,20:40:22,54,30.48,101,134.3,2.25,06:12:00,18:18:00
1474698920,9/23/2016 12:00:00 AM,20:35:20,54,30.48,101,134.31,2.25,06:12:00,18:18:00
1474698621,9/23/2016 12:00:00 AM,20:30:21,54,30.48,101,132.89,1.12,06:12:00,18:18:00
1474698319,9/23/2016 12:00:00 AM,20:25:19,54,30.48,101,135.18,2.25,06:12:00,18:18:00
1474698021,9/23/2016 12:00:00 AM,20:20:21,54,30.48,101,155.62,2.25,06:12:00,18:18:00
1474697725,9/23/2016 12:00:00 AM,20:15:25,54,30.48,101,139.63,4.5,06:12:00,18:18:00
1474697420,9/23/2016 12:00:00 AM,20:10:20,54,30.48,101,151.08,2.25,06:12:00,18:18:00
1474697119,9/23/2016 12:00:00 AM,20:05:19,54,30.48,101,95.08,1.12,06:12:00,18:18:00
1474696819,9/23/2016 12:00:00 AM,20:00:19,54,30.48,101,128.48,2.25,06:12:00,18:18:00
1474696522,9/23/2016 12:00:00 AM,19:55:22,54,30.47,101,114.84,3.37,06:12:00,18:18:00
1474696223,9/23/2016 12:00:00 AM,19:50:23,54,30.47,101,75.88,2.25,06:12:00,18:18:00
1474695918,9/23/2016 12:00:00 AM,19:45:18,54,30.47,101,77.77,1.12,06:12:00,18:18:00
1474689921,9/23/2016 12:00:00 AM,18:05:21,55,30.45,100,75.23,3.37,06:12:00,18:18:00
1474668019,9/23/2016 12:00:00 AM,12:00:19,60,30.45,89,55.83,7.87,06:12:00,18:18:00
1474624821,9/23/2016 12:00:00 AM,00:00:21,53,30.45,86,184.1,6.75,06:12:00,18:18:00
1474667421,9/23/2016 12:00:00 AM,11:50:21,59,30.45,94,73.51,3.37,06:12:00,18:18:00
1474640120,9/23/2016 12:00:00 AM,04:15:20,50,30.42,92,152.12,2.25,06:12:00,18:18:00
1474639823,9/23/2016 12:00:00 AM,04:10:23,50,30.42,93,151.79,2.25,06:12:00,18:18:00
1474639525,9/23/2016 12:00:00 AM,04:05:25,50,30.42,92,157.91,2.25,06:12:00,18:18:00
1474639224,9/23/2016 12:00:00 AM,04:00:24,50,30.42,93,143.64,3.37,06:12:00,18:18:00
1474638930,9/23/2016 12:00:00 AM,03:55:30,50,30.42,92,147.69,2.25,06:12:00,18:18:00
1474638627,9/23/2016 12:00:00 AM,03:50:27,50,30.42,91,172.95,3.37,06:12:00,18:18:00
1474640420,9/23/2016 12:00:00 AM,04:20:20,50,30.42,92,177.2,4.5,06:12:00,18:18:00
1474638318,9/23/2016 12:00:00 AM,03:45:18,51,30.42,90,169.68,4.5,06:12:00,18:18:00
1474637722,9/23/2016 12:00:00 AM,03:35:22,51,30.42,88,122.64,2.25,06:12:00,18:18:00
1474637421,9/23/2016 12:00:00 AM,03:30:21,51,30.42,88,112.34,3.37,06:12:00,18:18:00
1474637123,9/23/2016 12:00:00 AM,03:25:23,51,30.42,89,120.67,1.12,06:12:00,18:18:00
1474636821,9/23/2016 12:00:00 AM,03:20:21,51,30.42,90,141.08,1.12,06:12:00,18:18:00
1474636518,9/23/2016 12:00:00 AM,03:15:18,51,30.42,90,167.55,2.25,06:12:00,18:18:00
1474636225,9/23/2016 12:00:00 AM,03:10:25,50,30.42,90,169.99,4.5,06:12:00,18:18:00
1474638021,9/23/2016 12:00:00 AM,03:40:21,51,30.42,89,172.08,2.25,06:12:00,18:18:00
1474635921,9/23/2016 12:00:00 AM,03:05:21,50,30.42,91,186.48,5.62,06:12:00,18:18:00
1474640720,9/23/2016 12:00:00 AM,04:25:20,50,30.42,91,183.87,2.25,06:12:00,18:18:00
1474641321,9/23/2016 12:00:00 AM,04:35:21,50,30.42,88,183.28,1.12,06:12:00,18:18:00
1474645521,9/23/2016 12:00:00 AM,05:45:21,52,30.43,99,113.38,2.25,06:12:00,18:18:00
1474645224,9/23/2016 12:00:00 AM,05:40:24,52,30.43,99,116.35,4.5,06:12:00,18:18:00
1474644920,9/23/2016 12:00:00 AM,05:35:20,52,30.43,98,158.5,3.37,06:12:00,18:18:00
1474644623,9/23/2016 12:00:00 AM,05:30:23,52,30.43,98,156.19,2.25,06:12:00,18:18:00
1474644319,9/23/2016 12:00:00 AM,05:25:19,52,30.43,98,155.44,5.62,06:12:00,18:18:00
1474644020,9/23/2016 12:00:00 AM,05:20:20,52,30.43,97,160.22,3.37,06:12:00,18:18:00
1474641025,9/23/2016 12:00:00 AM,04:30:25,50,30.42,90,183.97,3.37,06:12:00,18:18:00
1474643723,9/23/2016 12:00:00 AM,05:15:23,52,30.43,97,153.17,5.62,06:12:00,18:18:00
1474643119,9/23/2016 12:00:00 AM,05:05:19,52,30.42,95,101.32,3.37,06:12:00,18:18:00
1474642820,9/23/2016 12:00:00 AM,05:00:20,52,30.42,94,130.64,0.0,06:12:00,18:18:00
1474642522,9/23/2016 12:00:00 AM,04:55:22,51,30.42,92,138.87,1.12,06:12:00,18:18:00
1474642219,9/23/2016 12:00:00 AM,04:50:19,51,30.42,90,182.56,1.12,06:12:00,18:18:00
1474641921,9/23/2016 12:00:00 AM,04:45:21,51,30.42,89,182.56,3.37,06:12:00,18:18:00
1474641620,9/23/2016 12:00:00 AM,04:40:20,51,30.42,89,182.57,1.12,06:12:00,18:18:00
1474643419,9/23/2016 12:00:00 AM,05:10:19,52,30.43,96,115.75,4.5,06:12:00,18:18:00
1474645823,9/23/2016 12:00:00 AM,05:50:23,52,30.43,99,111.23,2.25,06:12:00,18:18:00
1474635620,9/23/2016 12:00:00 AM,03:00:20,50,30.42,90,187.08,7.87,06:12:00,18:18:00
1474635021,9/23/2016 12:00:00 AM,02:50:21,50,30.42,90,184.82,5.62,06:12:00,18:18:00
1474629322,9/23/2016 12:00:00 AM,01:15:22,52,30.44,85,166.34,5.62,06:12:00,18:18:00
1474629018,9/23/2016 12:00:00 AM,01:10:18,53,30.44,84,166.02,4.5,06:12:00,18:18:00
1474628723,9/23/2016 12:00:00 AM,01:05:23,53,30.44,85,184.53,7.87,06:12:00,18:18:00
1474628426,9/23/2016 12:00:00 AM,01:00:26,52,30.44,85,186.7,10.12,06:12:00,18:18:00
1474628124,9/23/2016 12:00:00 AM,00:55:24,52,30.44,87,192.18,6.75,06:12:00,18:18:00
1474627819,9/23/2016 12:00:00 AM,00:50:19,52,30.44,88,192.04,12.37,06:12:00,18:18:00
1474629624,9/23/2016 12:00:00 AM,01:20:24,52,30.44,85,184.16,5.62,06:12:00,18:18:00
1474627526,9/23/2016 12:00:00 AM,00:45:26,52,30.44,88,194.19,11.25,06:12:00,18:18:00
1474626924,9/23/2016 12:00:00 AM,00:35:24,52,30.44,87,167.19,12.37,06:12:00,18:18:00
1474626619,9/23/2016 12:00:00 AM,00:30:19,53,30.45,88,167.21,5.62,06:12:00,18:18:00
1474626322,9/23/2016 12:00:00 AM,00:25:22,53,30.45,87,169.46,6.75,06:12:00,18:18:00
1474626021,9/23/2016 12:00:00 AM,00:20:21,53,30.45,88,167.82,5.62,06:12:00,18:18:00
1474625421,9/23/2016 12:00:00 AM,00:10:21,53,30.45,87,169.65,5.62,06:12:00,18:18:00
1474625126,9/23/2016 12:00:00 AM,00:05:26,53,30.45,84,165.32,10.12,06:12:00,18:18:00
1474627220,9/23/2016 12:00:00 AM,00:40:20,52,30.44,88,176.48,9.0,06:12:00,18:18:00
1474635320,9/23/2016 12:00:00 AM,02:55:20,50,30.42,90,189.05,4.5,06:12:00,18:18:00
1474629924,9/23/2016 12:00:00 AM,01:25:24,52,30.44,86,189.1,5.62,06:12:00,18:18:00
1474630524,9/23/2016 12:00:00 AM,01:35:24,51,30.43,88,187.15,4.5,06:12:00,18:18:00
1474634723,9/23/2016 12:00:00 AM,02:45:23,49,30.42,90,175.12,5.62,06:12:00,18:18:00
1474634422,9/23/2016 12:00:00 AM,02:40:22,49,30.42,90,179.25,4.5,06:12:00,18:18:00
1474634118,9/23/2016 12:00:00 AM,02:35:18,49,30.42,91,180.7,6.75,06:12:00,18:18:00
1474633824,9/23/2016 12:00:00 AM,02:30:24,49,30.42,91,169.53,5.62,06:12:00,18:18:00
1474633523,9/23/2016 12:00:00 AM,02:25:23,49,30.42,93,164.82,4.5,06:12:00,18:18:00
1474633225,9/23/2016 12:00:00 AM,02:20:25,50,30.42,94,164.44,4.5,06:12:00,18:18:00
1474630222,9/23/2016 12:00:00 AM,01:30:22,52,30.43,88,191.5,5.62,06:12:00,18:18:00
1474632919,9/23/2016 12:00:00 AM,02:15:19,50,30.43,95,145.95,4.5,06:12:00,18:18:00
1474632323,9/23/2016 12:00:00 AM,02:05:23,50,30.43,94,112.72,4.5,06:12:00,18:18:00
1474632022,9/23/2016 12:00:00 AM,02:00:22,50,30.43,95,77.26,3.37,06:12:00,18:18:00
1474631721,9/23/2016 12:00:00 AM,01:55:21,51,30.43,94,105.61,2.25,06:12:00,18:18:00
1474631419,9/23/2016 12:00:00 AM,01:50:19,51,30.43,93,151.96,3.37,06:12:00,18:18:00
1474631121,9/23/2016 12:00:00 AM,01:45:21,51,30.43,88,115.55,3.37,06:12:00,18:18:00
1474630819,9/23/2016 12:00:00 AM,01:40:19,51,30.43,88,187.25,3.37,06:12:00,18:18:00
1474632624,9/23/2016 12:00:00 AM,02:10:24,50,30.43,93,57.35,3.37,06:12:00,18:18:00
1474646125,9/23/2016 12:00:00 AM,05:55:25,52,30.43,99,127.88,2.25,06:12:00,18:18:00
1474667721,9/23/2016 12:00:00 AM,11:55:21,59,30.45,91,100.02,11.25,06:12:00,18:18:00
1474646721,9/23/2016 12:00:00 AM,06:05:21,52,30.43,99,131.98,0.0,06:12:00,18:18:00
1474661721,9/23/2016 12:00:00 AM,10:15:21,61,30.47,92,157.79,5.62,06:12:00,18:18:00
1474661421,9/23/2016 12:00:00 AM,10:10:21,60,30.47,93,146.93,9.0,06:12:00,18:18:00
1474661123,9/23/2016 12:00:00 AM,10:05:23,59,30.47,94,157.1,4.5,06:12:00,18:18:00
1474660823,9/23/2016 12:00:00 AM,10:00:23,59,30.47,95,120.89,16.87,06:12:00,18:18:00
1474660523,9/23/2016 12:00:00 AM,09:55:23,58,30.47,97,127.81,13.5,06:12:00,18:18:00
1474660222,9/23/2016 12:00:00 AM,09:50:22,58,30.47,100,72.3,2.25,06:12:00,18:18:00
1474662325,9/23/2016 12:00:00 AM,10:25:25,62,30.47,90,172.81,9.0,06:12:00,18:18:00
1474659926,9/23/2016 12:00:00 AM,09:45:26,57,30.47,101,138.22,10.12,06:12:00,18:18:00
1474659326,9/23/2016 12:00:00 AM,09:35:26,56,30.47,101,98.4,10.12,06:12:00,18:18:00
1474659023,9/23/2016 12:00:00 AM,09:30:23,55,30.47,101,123.31,9.0,06:12:00,18:18:00
1474658726,9/23/2016 12:00:00 AM,09:25:26,55,30.47,100,55.47,4.5,06:12:00,18:18:00
1474658425,9/23/2016 12:00:00 AM,09:20:25,55,30.47,100,71.45,3.37,06:12:00,18:18:00
1474658121,9/23/2016 12:00:00 AM,09:15:21,55,30.47,100,21.48,5.62,06:12:00,18:18:00
1474657824,9/23/2016 12:00:00 AM,09:10:24,55,30.47,100,16.09,7.87,06:12:00,18:18:00
1474659623,9/23/2016 12:00:00 AM,09:40:23,57,30.47,101,70.77,5.62,06:12:00,18:18:00
1474657518,9/23/2016 12:00:00 AM,09:05:18,55,30.47,100,107.21,7.87,06:12:00,18:18:00
1474662626,9/23/2016 12:00:00 AM,10:30:26,62,30.47,87,136.39,11.25,06:12:00,18:18:00
1474663223,9/23/2016 12:00:00 AM,10:40:23,61,30.47,85,49.56,11.25,06:12:00,18:18:00
1474646421,9/23/2016 12:00:00 AM,06:00:21,52,30.43,99,128.2,3.37,06:12:00,18:18:00
1474667122,9/23/2016 12:00:00 AM,11:45:22,58,30.46,94,63.16,5.62,06:12:00,18:18:00
1474666822,9/23/2016 12:00:00 AM,11:40:22,59,30.46,94,81.71,4.5,06:12:00,18:18:00
1474666522,9/23/2016 12:00:00 AM,11:35:22,59,30.46,94,56.99,6.75,06:12:00,18:18:00
1474666219,9/23/2016 12:00:00 AM,11:30:19,59,30.46,94,55.28,7.87,06:12:00,18:18:00
1474665919,9/23/2016 12:00:00 AM,11:25:19,60,30.46,93,93.7,7.87,06:12:00,18:18:00
1474662923,9/23/2016 12:00:00 AM,10:35:23,62,30.47,85,62.82,4.5,06:12:00,18:18:00
1474665621,9/23/2016 12:00:00 AM,11:20:21,61,30.46,92,59.46,9.0,06:12:00,18:18:00
1474665023,9/23/2016 12:00:00 AM,11:10:23,62,30.46,83,58.62,11.25,06:12:00,18:18:00
1474664721,9/23/2016 12:00:00 AM,11:05:21,63,30.47,84,127.34,10.12,06:12:00,18:18:00
1474664420,9/23/2016 12:00:00 AM,11:00:20,63,30.47,83,148.11,9.0,06:12:00,18:18:00
1474664123,9/23/2016 12:00:00 AM,10:55:23,62,30.47,85,131.91,10.12,06:12:00,18:18:00
1474663821,9/23/2016 12:00:00 AM,10:50:21,61,30.47,87,60.13,4.5,06:12:00,18:18:00
1474663524,9/23/2016 12:00:00 AM,10:45:24,61,30.47,87,36.5,2.25,06:12:00,18:18:00
1474665321,9/23/2016 12:00:00 AM,11:15:21,61,30.46,87,38.02,10.12,06:12:00,18:18:00
1474657223,9/23/2016 12:00:00 AM,09:00:23,55,30.47,100,35.66,6.75,06:12:00,18:18:00
1474662024,9/23/2016 12:00:00 AM,10:20:24,61,30.47,89,131.67,14.62,06:12:00,18:18:00
1474656621,9/23/2016 12:00:00 AM,08:50:21,54,30.47,99,71.11,2.25,06:12:00,18:18:00
1474651219,9/23/2016 12:00:00 AM,07:20:19,53,30.45,101,88.99,6.75,06:12:00,18:18:00
1474650923,9/23/2016 12:00:00 AM,07:15:23,53,30.45,101,41.66,1.12,06:12:00,18:18:00
1474650622,9/23/2016 12:00:00 AM,07:10:22,53,30.45,100,100.72,1.12,06:12:00,18:18:00
1474650320,9/23/2016 12:00:00 AM,07:05:20,53,30.45,100,143.69,4.5,06:12:00,18:18:00
1474650025,9/23/2016 12:00:00 AM,07:00:25,53,30.45,100,89.85,3.37,06:12:00,18:18:00
1474649418,9/23/2016 12:00:00 AM,06:50:18,53,30.44,100,91.2,2.25,06:12:00,18:18:00
1474651520,9/23/2016 12:00:00 AM,07:25:20,53,30.45,101,63.76,2.25,06:12:00,18:18:00
1474649121,9/23/2016 12:00:00 AM,06:45:21,53,30.44,100,118.15,1.12,06:12:00,18:18:00
1474648525,9/23/2016 12:00:00 AM,06:35:25,53,30.44,100,93.36,2.25,06:12:00,18:18:00
1474648223,9/23/2016 12:00:00 AM,06:30:23,53,30.44,100,109.53,3.37,06:12:00,18:18:00
1474647919,9/23/2016 12:00:00 AM,06:25:19,53,30.44,100,117.67,1.12,06:12:00,18:18:00
1474647624,9/23/2016 12:00:00 AM,06:20:24,53,30.44,100,164.9,1.12,06:12:00,18:18:00
1474647319,9/23/2016 12:00:00 AM,06:15:19,53,30.44,100,121.43,1.12,06:12:00,18:18:00
1474656922,9/23/2016 12:00:00 AM,08:55:22,54,30.47,100,15.45,5.62,06:12:00,18:18:00
1474648823,9/23/2016 12:00:00 AM,06:40:23,53,30.44,100,128.48,5.62,06:12:00,18:18:00
1474651819,9/23/2016 12:00:00 AM,07:30:19,53,30.45,101,84.09,3.37,06:12:00,18:18:00
1474649722,9/23/2016 12:00:00 AM,06:55:22,53,30.45,100,56.8,4.5,06:12:00,18:18:00
1474647024,9/23/2016 12:00:00 AM,06:10:24,52,30.44,99,212.59,2.25,06:12:00,18:18:00
1474652125,9/23/2016 12:00:00 AM,07:35:25,53,30.45,101,167.41,6.75,06:12:00,18:18:00
1474656024,9/23/2016 12:00:00 AM,08:40:24,55,30.47,99,49.8,7.87,06:12:00,18:18:00
1474655726,9/23/2016 12:00:00 AM,08:35:26,55,30.47,99,49.8,3.37,06:12:00,18:18:00
1474655425,9/23/2016 12:00:00 AM,08:30:25,55,30.46,100,120.92,9.0,06:12:00,18:18:00
1474655130,9/23/2016 12:00:00 AM,08:25:30,55,30.46,100,114.54,11.25,06:12:00,18:18:00
1474654821,9/23/2016 12:00:00 AM,08:20:21,55,30.46,100,160.38,7.87,06:12:00,18:18:00
1474654523,9/23/2016 12:00:00 AM,08:15:23,55,30.46,101,106.77,4.5,06:12:00,18:18:00
1474656322,9/23/2016 12:00:00 AM,08:45:22,55,30.47,99,75.75,5.62,06:12:00,18:18:00
1474653919,9/23/2016 12:00:00 AM,08:05:19,54,30.46,101,58.32,5.62,06:12:00,18:18:00
1474653619,9/23/2016 12:00:00 AM,08:00:19,53,30.45,101,128.07,10.12,06:12:00,18:18:00
1474653324,9/23/2016 12:00:00 AM,07:55:24,53,30.45,101,94.04,5.62,06:12:00,18:18:00
1474653024,9/23/2016 12:00:00 AM,07:50:24,53,30.45,101,140.24,2.25,06:12:00,18:18:00
1474652723,9/23/2016 12:00:00 AM,07:45:23,52,30.45,101,130.68,1.12,06:12:00,18:18:00
1474652420,9/23/2016 12:00:00 AM,07:40:20,52,30.45,100,120.66,1.12,06:12:00,18:18:00
1474654222,9/23/2016 12:00:00 AM,08:10:22,54,30.46,101,103.24,11.25,06:12:00,18:18:00
1474770321,9/24/2016 12:00:00 AM,16:25:21,59,30.44,91,0.3,5.62,06:12:00,18:17:00
1474770024,9/24/2016 12:00:00 AM,16:20:24,59,30.45,90,33.72,4.5,06:12:00,18:17:00
1474769722,9/24/2016 12:00:00 AM,16:15:22,60,30.44,88,34.77,4.5,06:12:00,18:17:00
1474769423,9/24/2016 12:00:00 AM,16:10:23,61,30.44,88,19.13,2.25,06:12:00,18:17:00
1474769124,9/24/2016 12:00:00 AM,16:05:24,61,30.44,87,9.04,2.25,06:12:00,18:17:00
1474768821,9/24/2016 12:00:00 AM,16:00:21,61,30.44,87,348.83,2.25,06:12:00,18:17:00
1474767620,9/24/2016 12:00:00 AM,15:40:20,61,30.44,89,14.6,1.12,06:12:00,18:17:00
1474768222,9/24/2016 12:00:00 AM,15:50:22,61,30.44,88,357.68,4.5,06:12:00,18:17:00
1474767920,9/24/2016 12:00:00 AM,15:45:20,61,30.44,87,39.43,4.5,06:12:00,18:17:00
1474767321,9/24/2016 12:00:00 AM,15:35:21,60,30.44,90,2.24,4.5,06:12:00,18:17:00
1474767020,9/24/2016 12:00:00 AM,15:30:20,60,30.44,91,20.97,3.37,06:12:00,18:17:00
1474766720,9/24/2016 12:00:00 AM,15:25:20,60,30.44,91,15.89,4.5,06:12:00,18:17:00
1474770621,9/24/2016 12:00:00 AM,16:30:21,59,30.44,92,26.03,4.5,06:12:00,18:17:00
1474768519,9/24/2016 12:00:00 AM,15:55:19,61,30.44,88,1.09,3.37,06:12:00,18:17:00
1474770925,9/24/2016 12:00:00 AM,16:35:25,58,30.44,93,21.34,6.75,06:12:00,18:17:00
1474775722,9/24/2016 12:00:00 AM,17:55:22,56,30.45,96,73.17,1.12,06:12:00,18:17:00
1474771520,9/24/2016 12:00:00 AM,16:45:20,58,30.44,95,44.31,3.37,06:12:00,18:17:00
1474766421,9/24/2016 12:00:00 AM,15:20:21,60,30.44,92,29.75,4.5,06:12:00,18:17:00
1474775424,9/24/2016 12:00:00 AM,17:50:24,56,30.45,96,128.97,0.0,06:12:00,18:17:00
1474775119,9/24/2016 12:00:00 AM,17:45:19,56,30.45,96,128.97,1.12,06:12:00,18:17:00
1474774823,9/24/2016 12:00:00 AM,17:40:23,57,30.45,96,129.6,3.37,06:12:00,18:17:00
1474774519,9/24/2016 12:00:00 AM,17:35:19,57,30.45,96,55.34,1.12,06:12:00,18:17:00
1474774221,9/24/2016 12:00:00 AM,17:30:21,57,30.45,96,122.73,2.25,06:12:00,18:17:00
1474771221,9/24/2016 12:00:00 AM,16:40:21,58,30.44,94,25.37,2.25,06:12:00,18:17:00
1474773919,9/24/2016 12:00:00 AM,17:25:19,57,30.45,96,122.02,3.37,06:12:00,18:17:00
1474773318,9/24/2016 12:00:00 AM,17:15:18,57,30.45,97,120.03,3.37,06:12:00,18:17:00
1474773021,9/24/2016 12:00:00 AM,17:10:21,57,30.45,96,67.32,1.12,06:12:00,18:17:00
1474772720,9/24/2016 12:00:00 AM,17:05:20,57,30.45,95,22.84,2.25,06:12:00,18:17:00
1474772422,9/24/2016 12:00:00 AM,17:00:22,57,30.45,95,27.74,1.12,06:12:00,18:17:00
1474772121,9/24/2016 12:00:00 AM,16:55:21,57,30.44,95,40.68,2.25,06:12:00,18:17:00
1474771818,9/24/2016 12:00:00 AM,16:50:18,58,30.44,95,32.12,4.5,06:12:00,18:17:00
1474773624,9/24/2016 12:00:00 AM,17:20:24,57,30.45,96,71.28,4.5,06:12:00,18:17:00
1474766124,9/24/2016 12:00:00 AM,15:15:24,59,30.44,92,0.11,3.37,06:12:00,18:17:00
1474755922,9/24/2016 12:00:00 AM,12:25:22,60,30.47,88,18.26,9.0,06:12:00,18:17:00
1474765519,9/24/2016 12:00:00 AM,15:05:19,59,30.44,93,35.64,3.37,06:12:00,18:17:00
1474759822,9/24/2016 12:00:00 AM,13:30:22,59,30.45,89,336.7,4.5,06:12:00,18:17:00
1474759519,9/24/2016 12:00:00 AM,13:25:19,60,30.46,89,11.03,5.62,06:12:00,18:17:00
1474759219,9/24/2016 12:00:00 AM,13:20:19,60,30.46,90,1.02,4.5,06:12:00,18:17:00
1474758924,9/24/2016 12:00:00 AM,13:15:24,60,30.46,90,0.58,5.62,06:12:00,18:17:00
1474758619,9/24/2016 12:00:00 AM,13:10:19,60,30.46,88,19.96,5.62,06:12:00,18:17:00
1474758320,9/24/2016 12:00:00 AM,13:05:20,60,30.46,91,359.76,5.62,06:12:00,18:17:00
1474760123,9/24/2016 12:00:00 AM,13:35:23,59,30.45,89,350.71,2.25,06:12:00,18:17:00
1474758022,9/24/2016 12:00:00 AM,13:00:22,60,30.46,89,27.92,3.37,06:12:00,18:17:00
1474757425,9/24/2016 12:00:00 AM,12:50:25,60,30.46,91,2.37,7.87,06:12:00,18:17:00
1474757122,9/24/2016 12:00:00 AM,12:45:22,60,30.46,90,0.11,6.75,06:12:00,18:17:00
1474756821,9/24/2016 12:00:00 AM,12:40:21,59,30.46,89,17.67,6.75,06:12:00,18:17:00
1474756527,9/24/2016 12:00:00 AM,12:35:27,59,30.47,89,0.86,5.62,06:12:00,18:17:00
1474756220,9/24/2016 12:00:00 AM,12:30:20,59,30.47,89,336.31,5.62,06:12:00,18:17:00
1474776024,9/24/2016 12:00:00 AM,18:00:24,56,30.45,97,73.96,1.12,06:12:00,18:17:00
1474757721,9/24/2016 12:00:00 AM,12:55:21,60,30.46,91,359.93,7.87,06:12:00,18:17:00
1474765819,9/24/2016 12:00:00 AM,15:10:19,59,30.44,93,17.82,3.37,06:12:00,18:17:00
1474760420,9/24/2016 12:00:00 AM,13:40:20,59,30.45,89,333.89,6.75,06:12:00,18:17:00
1474761030,9/24/2016 12:00:00 AM,13:50:30,60,30.45,88,336.49,3.37,06:12:00,18:17:00
1474765220,9/24/2016 12:00:00 AM,15:00:20,59,30.44,92,24.02,2.25,06:12:00,18:17:00
1474764923,9/24/2016 12:00:00 AM,14:55:23,59,30.44,92,33.44,3.37,06:12:00,18:17:00
1474764618,9/24/2016 12:00:00 AM,14:50:18,59,30.44,92,348.88,4.5,06:12:00,18:17:00
1474764320,9/24/2016 12:00:00 AM,14:45:20,59,30.44,90,9.41,4.5,06:12:00,18:17:00
1474764020,9/24/2016 12:00:00 AM,14:40:20,59,30.44,91,353.76,3.37,06:12:00,18:17:00
1474763720,9/24/2016 12:00:00 AM,14:35:20,59,30.44,92,28.54,3.37,06:12:00,18:17:00
1474760725,9/24/2016 12:00:00 AM,13:45:25,60,30.45,89,332.95,1.12,06:12:00,18:17:00
1474763420,9/24/2016 12:00:00 AM,14:30:20,59,30.44,91,3.9,3.37,06:12:00,18:17:00
1474762821,9/24/2016 12:00:00 AM,14:20:21,59,30.44,90,15.86,3.37,06:12:00,18:17:00
1474762522,9/24/2016 12:00:00 AM,14:15:22,59,30.44,90,6.02,1.12,06:12:00,18:17:00
1474762219,9/24/2016 12:00:00 AM,14:10:19,59,30.45,89,358.48,6.75,06:12:00,18:17:00
1474761923,9/24/2016 12:00:00 AM,14:05:23,59,30.44,89,359.4,1.12,06:12:00,18:17:00
1474761618,9/24/2016 12:00:00 AM,14:00:18,59,30.45,90,336.54,9.0,06:12:00,18:17:00
1474761321,9/24/2016 12:00:00 AM,13:55:21,60,30.45,90,350.57,7.87,06:12:00,18:17:00
1474763117,9/24/2016 12:00:00 AM,14:25:17,59,30.44,90,15.92,2.25,06:12:00,18:17:00
1474776340,9/24/2016 12:00:00 AM,18:05:40,56,30.46,97,73.96,2.25,06:12:00,18:17:00
1474786820,9/24/2016 12:00:00 AM,21:00:20,51,30.5,74,154.75,5.62,06:12:00,18:17:00
1474776918,9/24/2016 12:00:00 AM,18:15:18,56,30.46,98,75.24,2.25,06:12:00,18:17:00
1474792219,9/24/2016 12:00:00 AM,22:30:19,49,30.5,71,168.43,4.5,06:12:00,18:17:00
1474791922,9/24/2016 12:00:00 AM,22:25:22,49,30.5,70,164.94,4.5,06:12:00,18:17:00
1474791619,9/24/2016 12:00:00 AM,22:20:19,49,30.5,71,154.95,5.62,06:12:00,18:17:00
